74,1.0,-56.8,0.0
75,1.0,-79.8,0.0
79,1.0,-52.8,0.0
81,1.0,-60.5,0.0
82,1.0,-60.7,0.0
83,1.0,-60.3,0.0
84,1.0,-60.2,0.0
86,1.0,-53.4,0.0
89,1.0,-74.2,0.0
90,1.0,-52.6,0.0
93,1.0,-81.1,0.0
94,1.0,-71.2,0.0
96,1.0,-52.7,0.0
97,1.0,-74.0,0.0
98,1.0,-78.4,0.0
99,1.0,-78.1,0.0
100,1.0,-69.3,0.0
101,1.0,-77.7,0.0
104,1.0,-54.8,0.0
105,1.0,-69.3,0.0
106,1.0,-78.3,0.0
108,1.0,-69.5,0.0
109,1.0,-77.7,0.0
123,1.0,-79.9,0.0
126,1.0,-79.3,0.0
127,1.0,-67.6,0.0
128,1.0,-65.8,0.0
129,1.0,-66.2,0.0
133,1.0,-71.6,0.0
134,1.0,-76.0,0.0
135,1.0,-74.7,0.0
136,1.0,-80.4,0.0
137,1.0,-73.8,0.0
138,1.0,-81.9,0.0
139,1.0,-75.0,0.0
140,1.0,-72.1,0.0
141,1.0,-83.1,0.0
142,1.0,-83.2,0.0
144,1.0,-74.1,0.0
145,1.0,-82.9,0.0
146,1.0,-74.7,0.0
147,1.0,-82.7,0.0
148,1.0,-82.6,0.0
149,1.0,-81.8,0.0
150,1.0,-85.0,0.0
151,1.0,-74.2,0.0
154,1.0,-87.1,0.0
155,1.0,-73.4,0.0
156,1.0,-74.2,0.0
157,1.0,-74.4,0.0
158,1.0,-74.7,0.0
160,1.0,-81.7,0.0
161,1.0,-75.5,0.0
162,1.0,-85.0,0.0
163,1.0,-83.1,0.0
164,1.0,-75.0,0.0
165,1.0,-83.0,0.0
166,1.0,-81.8,0.0
167,1.0,-83.4,0.0
168,1.0,-83.3,0.0
170,1.0,-79.6,0.0
172,1.0,-79.2,0.0
173,1.0,-87.8,0.0
174,1.0,-76.0,0.0
175,1.0,-84.7,0.0
176,1.0,-84.1,0.0
178,1.0,-75.5,0.0
179,1.0,-80.2,0.0
180,1.0,-80.6,0.0
183,1.0,-78.9,0.0
184,1.0,-75.2,0.0
220,1.0,-83.5,0.0
233,1.0,-78.8,0.0
246,1.0,-79.2,0.0
313,1.0,-80.5,0.0
329,1.0,-85.8,0.0
341,1.0,-77.0,0.0
LOCATION,1,1187.7,623.6
4,1.0,-84.0,0.0
5,1.0,-83.4,0.0
6,1.0,-83.0,0.0
7,1.0,-74.5,0.0
8,1.0,-74.9,0.0
9,1.0,-74.1,0.0
10,1.0,-82.0,0.0
36,1.0,-82.3,0.0
39,1.0,-85.6,0.0
44,1.0,-81.5,0.0
45,1.0,-82.4,0.0
47,1.0,-85.8,0.0
48,1.0,-85.1,0.0
56,1.0,-61.4,0.0
59,1.0,-78.5,0.0
61,1.0,-74.5,0.0
62,1.0,-60.4,0.0
63,1.0,-60.2,0.0
64,1.0,-60.3,0.0
74,1.0,-59.0,0.0
75,1.0,-82.4,0.0
79,1.0,-58.0,0.0
81,1.0,-54.4,0.0
82,1.0,-54.6,0.0
83,1.0,-54.3,0.0
84,1.0,-54.1,0.0
86,1.0,-58.4,0.0
89,1.0,-75.5,0.0
90,1.0,-57.7,0.0
93,1.0,-83.0,0.0
94,1.0,-71.2,0.0
96,1.0,-57.9,0.0
97,1.0,-75.5,0.0
98,1.0,-80.7,0.0
99,1.0,-79.7,0.0
100,1.0,-72.6,0.0
101,1.0,-80.3,0.0
104,1.0,-57.2,0.0
105,1.0,-72.5,0.0
106,1.0,-80.3,0.0
108,1.0,-71.9,0.0
109,1.0,-79.5,0.0
123,1.0,-81.2,0.0
126,1.0,-80.7,0.0
127,1.0,-69.7,0.0
128,1.0,-67.9,0.0
129,1.0,-68.9,0.0
133,1.0,-73.7,0.0
134,1.0,-73.3,0.0
135,1.0,-77.5,0.0
136,1.0,-80.3,0.0
137,1.0,-70.2,0.0
138,1.0,-80.5,0.0
139,1.0,-77.8,0.0
140,1.0,-73.4,0.0
141,1.0,-82.4,0.0
142,1.0,-82.6,0.0
144,1.0,-76.8,0.0
145,1.0,-82.6,0.0
146,1.0,-77.9,0.0
147,1.0,-82.1,0.0
148,1.0,-81.2,0.0
149,1.0,-80.5,0.0
150,1.0,-84.0,0.0
151,1.0,-70.7,0.0
154,1.0,-84.5,0.0
155,1.0,-70.4,0.0
156,1.0,-70.3,0.0
157,1.0,-70.6,0.0
158,1.0,-73.2,0.0
160,1.0,-84.0,0.0
161,1.0,-72.7,0.0
162,1.0,-87.5,0.0
163,1.0,-81.5,0.0
164,1.0,-76.3,0.0
165,1.0,-81.0,0.0
166,1.0,-80.2,0.0
167,1.0,-81.2,0.0
168,1.0,-80.3,0.0
170,1.0,-78.0,0.0
172,1.0,-80.3,0.0
173,1.0,-85.2,0.0
174,1.0,-73.1,0.0
175,1.0,-84.7,0.0
176,1.0,-84.1,0.0
178,1.0,-77.4,0.0
179,1.0,-80.1,0.0
180,1.0,-80.5,0.0
182,1.0,-85.5,0.0
183,1.0,-78.8,0.0
184,1.0,-72.5,0.0
220,1.0,-82.6,0.0
233,1.0,-78.5,0.0
246,1.0,-79.2,0.0
266,1.0,-81.8,0.0
313,1.0,-80.3,0.0
320,1.0,-82.1,0.0
329,1.0,-83.7,0.0
341,1.0,-77.0,0.0
LOCATION,1,1224.9,626.8
4,1.0,-86.0,0.0
5,1.0,-84.6,0.0
6,1.0,-84.6,0.0
7,1.0,-76.7,0.0
8,1.0,-76.9,0.0
9,1.0,-76.2,0.0
36,1.0,-82.5,0.0
39,1.0,-86.5,0.0
44,1.0,-82.8,0.0
45,1.0,-84.1,0.0
47,1.0,-86.8,0.0
48,1.0,-85.8,0.0
56,1.0,-61.6,0.0
59,1.0,-80.3,0.0
61,1.0,-77.1,0.0
62,1.0,-58.9,0.0
63,1.0,-59.2,0.0
64,1.0,-59.8,0.0
74,1.0,-61.9,0.0
75,1.0,-84.5,0.0
79,1.0,-62.6,0.0
81,1.0,-47.9,0.0
82,1.0,-48.4,0.0
83,1.0,-48.2,0.0
84,1.0,-48.0,0.0
86,1.0,-62.8,0.0
89,1.0,-76.9,0.0
90,1.0,-62.2,0.0
93,1.0,-84.7,0.0
94,1.0,-71.1,0.0
96,1.0,-62.6,0.0
97,1.0,-77.0,0.0
98,1.0,-83.0,0.0
99,1.0,-81.2,0.0
100,1.0,-75.4,0.0
101,1.0,-82.8,0.0
104,1.0,-61.9,0.0
105,1.0,-75.1,0.0
106,1.0,-82.3,0.0
108,1.0,-74.3,0.0
109,1.0,-81.2,0.0
123,1.0,-82.0,0.0
126,1.0,-82.0,0.0
127,1.0,-71.8,0.0
128,1.0,-70.9,0.0
129,1.0,-71.7,0.0
133,1.0,-76.3,0.0
134,1.0,-70.0,0.0
135,1.0,-80.2,0.0
136,1.0,-80.1,0.0
137,1.0,-68.1,0.0
138,1.0,-78.6,0.0
139,1.0,-80.6,0.0
140,1.0,-75.9,0.0
141,1.0,-81.2,0.0
142,1.0,-81.6,0.0
144,1.0,-79.6,0.0
145,1.0,-82.3,0.0
146,1.0,-80.6,0.0
147,1.0,-81.0,0.0
148,1.0,-79.3,0.0
149,1.0,-78.8,0.0
150,1.0,-82.8,0.0
151,1.0,-68.7,0.0
154,1.0,-81.8,0.0
155,1.0,-67.4,0.0
156,1.0,-67.8,0.0
157,1.0,-67.4,0.0
158,1.0,-76.2,0.0
161,1.0,-69.4,0.0
162,1.0,-89.9,0.0
164,1.0,-77.0,0.0
166,1.0,-78.2,0.0
167,1.0,-78.6,0.0
168,1.0,-77.2,0.0
170,1.0,-76.4,0.0
172,1.0,-81.0,0.0
173,1.0,-82.6,0.0
174,1.0,-69.7,0.0
175,1.0,-84.5,0.0
176,1.0,-84.0,0.0
177,1.0,-87.9,0.0
178,1.0,-78.8,0.0
179,1.0,-79.7,0.0
180,1.0,-80.1,0.0
182,1.0,-83.4,0.0
183,1.0,-78.5,0.0
184,1.0,-69.3,0.0
220,1.0,-81.1,0.0
233,1.0,-78.1,0.0
246,1.0,-79.1,0.0
266,1.0,-80.9,0.0
313,1.0,-79.6,0.0
320,1.0,-80.7,0.0
321,1.0,-82.1,0.0
325,1.0,-89.9,0.0
327,1.0,-81.3,0.0
329,1.0,-81.4,0.0
332,1.0,-81.5,0.0
341,1.0,-77.0,0.0
LOCATION,1,1262.0,627.2
5,1.0,-85.4,0.0
6,1.0,-86.1,0.0
7,1.0,-78.4,0.0
8,1.0,-78.5,0.0
9,1.0,-77.7,0.0
36,1.0,-82.5,0.0
39,1.0,-86.9,0.0
47,1.0,-87.2,0.0
48,1.0,-86.1,0.0
56,1.0,-64.7,0.0
59,1.0,-82.1,0.0
61,1.0,-79.4,0.0
62,1.0,-64.2,0.0
63,1.0,-64.2,0.0
64,1.0,-64.8,0.0
74,1.0,-64.8,0.0
75,1.0,-86.0,0.0
79,1.0,-66.8,0.0
81,1.0,-51.5,0.0
82,1.0,-51.7,0.0
83,1.0,-51.6,0.0
84,1.0,-52.6,0.0
86,1.0,-66.8,0.0
89,1.0,-78.2,0.0
90,1.0,-66.3,0.0
94,1.0,-70.5,0.0
96,1.0,-66.8,0.0
97,1.0,-78.5,0.0
98,1.0,-85.3,0.0
99,1.0,-82.7,0.0
100,1.0,-77.7,0.0
104,1.0,-66.2,0.0
105,1.0,-77.3,0.0
106,1.0,-84.3,0.0
108,1.0,-76.7,0.0
109,1.0,-82.7,0.0
123,1.0,-82.4,0.0
126,1.0,-83.3,0.0
127,1.0,-73.9,0.0
128,1.0,-73.8,0.0
