DEVICE,acer,B1-730
OFFSET,42
63,-60
75,-73
82,-60
126,-78
83,-60
104,-59
60,-75
86,-65
69,-75
108,-68
96,-66
79,-65
90,-65
74,-56
59,-65
94,-72
101,-73
123,-73
81,-60
100,-67
89,-71
133,-69
105,-68
135,-69
84,-59
228,-69
99,-73
139,-69
144,-68
93,-78
127,-63
128,-63
129,-63
157,-78
151,-69
137,-70
160,-78
169,-81
140,-69
146,-82
172,-70
178,-68
164,-55
158,-78
155,-73
156,-72
174,-77
162,-81
165,-88
184,-76
161,-76
183,-81
134,-73
103,-75
168,-91
190,-85
170,-75
102,-85
8,-75
7,-76
238,-86
OFFSET,4905
36,-78
39,-86
44,-78
45,-79
47,-86
48,-86
97,-68
61,-68
62,-53
109,-67
98,-68
106,-69
64,-54
56,-54
63,-55
75,-73
82,-60
126,-67
83,-60
104,-57
60,-78
86,-54
69,-79
108,-67
96,-55
79,-55
90,-54
74,-57
59,-65
94,-72
101,-73
123,-67
81,-60
100,-68
89,-71
133,-69
105,-68
135,-68
84,-64
228,-69
99,-73
139,-69
144,-68
93,-78
127,-67
128,-67
129,-67
157,-78
151,-69
137,-70
160,-78
169,-81
140,-69
172,-70
178,-72
164,-47
158,-78
155,-73
156,-72
174,-76
162,-81
165,-88
184,-76
161,-76
183,-81
134,-73
103,-75
190,-85
170,-75
102,-85
8,-75
7,-76
238,-86
OFFSET,6071
36,-78
39,-86
44,-78
45,-79
47,-86
48,-86
97,-68
61,-70
62,-58
109,-67
98,-68
106,-70
64,-57
56,-56
63,-56
75,-64
82,-57
126,-67
83,-57
104,-54
60,-78
86,-58
69,-79
108,-57
96,-56
79,-57
90,-56
74,-53
59,-65
94,-64
101,-73
123,-67
81,-57
100,-57
89,-71
133,-69
105,-57
135,-59
84,-59
228,-69
99,-73
139,-59
144,-59
93,-78
127,-67
128,-64
129,-67
157,-70
151,-71
137,-71
160,-72
169,-81
140,-71
172,-69
178,-70
164,-43
158,-78
155,-70
156,-70
174,-76
165,-88
184,-76
161,-76
134,-70
103,-75
190,-85
170,-75
102,-85
8,-75
7,-76
238,-86
136,-87
146,-75
OFFSET,7346
36,-78
39,-86
44,-78
45,-79
47,-86
48,-86
97,-65
61,-75
62,-57
109,-67
98,-68
106,-70
64,-59
56,-58
63,-59
75,-64
82,-61
126,-82
83,-62
104,-53
60,-72
86,-56
69,-79
108,-58
96,-54
79,-54
90,-54
74,-55
59,-65
94,-65
101,-72
123,-81
81,-63
100,-58
89,-69
133,-71
105,-58
135,-60
84,-57
228,-53
99,-73
139,-61
144,-60
93,-66
127,-67
128,-64
129,-63
157,-75
151,-71
137,-71
160,-72
169,-81
140,-71
172,-61
178,-70
164,-41
158,-77
155,-77
156,-70
174,-76
165,-88
184,-64
161,-76
134,-68
103,-75
190,-85
170,-75
102,-85
8,-75
7,-76
238,-86
136,-87
146,-68
OFFSET,8498
36,-77
39,-86
44,-75
45,-73
47,-86
48,-86
97,-62
61,-72
62,-57
109,-68
98,-68
106,-68
64,-54
56,-53
63,-54
75,-65
82,-61
126,-75
83,-64
104,-59
60,-72
86,-57
69,-79
108,-58
96,-54
79,-54
90,-54
74,-56
59,-65
94,-73
101,-74
123,-85
81,-64
100,-57
89,-69
133,-71
105,-58
135,-60
84,-66
228,-53
99,-73
139,-60
144,-60
93,-72
127,-63
128,-64
129,-61
157,-85
151,-72
137,-72
160,-72
169,-81
140,-71
172,-71
178,-69
164,-47
158,-77
155,-77
156,-80
174,-76
165,-88
184,-64
161,-76
134,-73
103,-75
190,-85
170,-75
102,-85
8,-75
7,-76
238,-86
136,-87
146,-68
OFFSET,9775
36,-77
39,-86
44,-75
45,-73
47,-86
48,-86
97,-61
61,-74
62,-60
109,-68
98,-68
106,-68
64,-57
56,-58
63,-59
75,-65
82,-61
126,-66
83,-57
104,-56
60,-73
86,-59
69,-72
108,-57
96,-56
79,-56
90,-56
74,-57
59,-69
94,-73
101,-65
123,-66
81,-59
100,-58
89,-69
133,-71
105,-56
135,-60
84,-55
228,-65
99,-65
139,-62
144,-60
93,-72
127,-58
128,-58
129,-58
157,-85
151,-72
137,-70
160,-72
169,-81
140,-71
172,-74
178,-63
164,-46
158,-77
155,-77
156,-80
174,-77
165,-88
184,-64
161,-77
134,-73
103,-75
190,-85
170,-75
102,-85
8,-67
7,-68
238,-86
136,-87
146,-68
9,-67
OFFSET,10926
36,-79
39,-81
44,-80
45,-79
47,-80
48,-80
97,-64
61,-66
62,-59
109,-68
98,-68
106,-68
64,-56
56,-56
63,-56
75,-65
82,-53
126,-70
83,-54
104,-59
60,-71
86,-56
69,-72
108,-53
96,-55
79,-55
90,-54
74,-57
59,-61
94,-75
101,-75
123,-66
81,-53
100,-53
89,-75
133,-78
105,-53
135,-62
84,-53
228,-62
99,-74
139,-61
144,-62
93,-72
127,-58
128,-63
129,-64
157,-71
151,-70
137,-71
160,-72
169,-81
140,-78
172,-80
178,-63
164,-43
158,-77
155,-69
156,-71
174,-70
165,-88
184,-70
161,-71
134,-73
103,-71
190,-85
170,-75
102,-85
8,-70
7,-71
238,-86
136,-87
146,-80
9,-72
167,-88
OFFSET,12188
36,-75
39,-81
44,-80
45,-77
47,-80
48,-80
97,-64
61,-66
62,-60
109,-72
98,-69
106,-71
64,-59
56,-59
63,-59
75,-65
82,-57
126,-70
83,-56
104,-52
60,-71
86,-59
69,-68
108,-59
96,-58
79,-58
90,-58
74,-53
59,-63
94,-75
101,-67
123,-68
81,-56
100,-59
89,-75
133,-73
105,-60
135,-58
84,-55
228,-62
99,-67
139,-58
144,-59
93,-67
127,-62
128,-62
129,-63
157,-69
151,-71
137,-72
160,-72
169,-81
140,-71
172,-73
178,-66
164,-48
158,-77
155,-72
156,-71
174,-70
165,-88
184,-70
161,-71
134,-73
103,-71
190,-85
170,-75
102,-85
8,-70
7,-71
238,-86
136,-87
146,-80
9,-72
167,-88
34,-78
35,-78
43,-76
28,-76
OFFSET,13468
36,-75
39,-81
44,-80
45,-77
47,-80
48,-80
97,-76
61,-74
62,-60
109,-72
98,-66
106,-64
64,-59
56,-59
63,-59
75,-65
82,-58
126,-64
83,-58
104,-66
60,-77
86,-54
69,-68
108,-60
96,-56
79,-56
90,-56
74,-52
59,-56
94,-75
101,-71
123,-64
81,-58
100,-61
89,-68
133,-69
105,-60
135,-65
84,-58
228,-69
99,-71
139,-62
144,-64
93,-67
127,-62
128,-62
129,-63
157,-69
151,-67
137,-71
160,-72
169,-81
140,-70
172,-78
178,-66
164,-52
158,-77
155,-72
156,-72
174,-70
165,-88
184,-70
161,-71
134,-73
103,-71
190,-85
170,-75
102,-85
8,-68
7,-69
238,-86
136,-87
146,-69
9,-69
167,-88
34,-78
35,-78
43,-76
28,-76
166,-86
168,-86
OFFSET,14635
36,-72
39,-74
44,-80
45,-77
47,-75
48,-76
97,-60
61,-68
62,-57
109,-72
98,-66
106,-64
64,-57
56,-56
63,-56
75,-62
82,-59
126,-67
83,-59
104,-57
60,-72
86,-54
69,-68
108,-60
96,-53
79,-54
90,-54
74,-55
59,-66
94,-75
101,-68
123,-67
81,-57
100,-61
89,-74
133,-75
105,-61
135,-61
84,-58
228,-58
99,-71
139,-61
144,-62
93,-67
127,-62
128,-62
129,-63
157,-67
151,-70
137,-65
160,-72
169,-81
140,-74
172,-76
178,-66
164,-50
158,-77
155,-69
156,-69
174,-70
165,-88
184,-70
161,-71
134,-73
103,-72
190,-85
170,-73
102,-85
8,-62
7,-61
238,-86
136,-87
146,-69
9,-63
167,-88
34,-78
35,-78
43,-76
28,-77
166,-86
168,-86
4,-77
232,-82
6,-77
OFFSET,15925
36,-69
39,-75
44,-71
45,-70
47,-74
48,-75
97,-64
61,-84
62,-59
109,-66
98,-65
106,-65
64,-58
56,-58
63,-58
75,-52
82,-59
126,-72
83,-59
104,-51
60,-72
86,-55
69,-68
108,-62
96,-57
79,-56
90,-57
74,-54
59,-66
94,-64
101,-66
123,-72
81,-57
100,-61
89,-74
133,-75
105,-61
135,-63
84,-57
228,-64
99,-71
139,-65
144,-65
93,-60
127,-62
128,-64
129,-63
157,-72
151,-72
137,-65
160,-72
169,-78
140,-74
172,-76
178,-66
164,-55
158,-77
155,-71
156,-75
174,-70
165,-88
184,-70
161,-71
134,-73
103,-66
170,-73
8,-62
7,-61
238,-86
136,-87
146,-69
9,-63
167,-88
34,-71
35,-78
43,-76
28,-77
166,-86
168,-86
4,-77
232,-82
6,-77
58,-75
OFFSET,17095
36,-65
39,-73
44,-65
45,-65
47,-73
48,-73
97,-70
61,-65
62,-56
109,-65
98,-65
106,-64
64,-56
56,-55
63,-56
75,-54
82,-56
126,-66
83,-57
104,-62
60,-72
86,-55
69,-68
108,-66
96,-57
79,-55
90,-56
74,-62
59,-66
94,-72
101,-66
123,-65
81,-57
100,-63
89,-72
133,-78
105,-65
135,-65
84,-56
228,-67
99,-71
139,-64
144,-64
93,-65
127,-67
128,-64
129,-63
157,-72
151,-70
137,-71
160,-71
169,-78
140,-76
172,-76
178,-66
164,-60
158,-77
155,-72
156,-74
174,-70
184,-70
161,-71
134,-78
103,-72
170,-73
8,-61
7,-61
238,-86
136,-87
146,-71
9,-59
167,-86
34,-71
35,-78
43,-76
28,-77
166,-86
168,-86
4,-69
232,-82
6,-67
58,-75
102,-78
213,-80
148,-81
5,-69
OFFSET,18276
36,-70
39,-62
44,-65
45,-70
47,-63
48,-63
97,-61
61,-68
62,-55
109,-63
98,-65
106,-64
64,-60
56,-59
63,-59
75,-60
82,-56
126,-59
83,-60
104,-62
60,-72
86,-57
69,-68
108,-69
96,-58
79,-57
90,-57
74,-64
59,-57
94,-68
101,-60
123,-58
81,-61
100,-68
89,-72
133,-78
105,-64
135,-62
84,-57
228,-67
99,-58
139,-62
144,-64
93,-66
127,-60
128,-59
129,-63
157,-72
151,-70
137,-71
160,-71
169,-78
140,-76
172,-76
178,-66
164,-60
158,-77
155,-72
156,-74
174,-70
184,-70
161,-71
134,-78
103,-71
170,-73
8,-61
7,-61
136,-87
146,-71
9,-59
167,-86
34,-71
35,-78
43,-76
28,-77
166,-86
168,-86
4,-69
232,-82
6,-67
58,-75
102,-78
213,-80
148,-81
5,-69
26,-74
OFFSET,19383
36,-70
39,-71
44,-70
45,-69
47,-71
48,-72
97,-73
61,-71
62,-58
109,-60
98,-63
106,-60
64,-59
56,-60
63,-59
75,-72
82,-56
126,-56
83,-60
104,-60
60,-72
86,-56
69,-72
108,-74
96,-57
79,-57
90,-57
74,-64
59,-57
94,-72
101,-53
123,-57
81,-61
100,-72
89,-72
133,-81
105,-64
135,-73
84,-57
228,-67
99,-56
139,-72
144,-72
93,-59
127,-68
128,-69
129,-63
157,-72
151,-74
137,-79
160,-71
169,-72
140,-76
172,-76
178,-66
164,-57
158,-77
155,-72
156,-75
174,-70
184,-70
161,-71
134,-78
103,-68
170,-73
8,-53
7,-54
136,-87
146,-70
9,-54
167,-86
34,-71
35,-78
43,-76
28,-77
166,-86
168,-86
4,-67
232,-82
6,-67
58,-78
102,-78
213,-80
148,-81
5,-67
26,-73
54,-70
70,-72
OFFSET,20584
36,-68
39,-70
44,-68
45,-67
47,-70
48,-70
97,-81
61,-62
62,-60
109,-59
98,-60
106,-60
64,-56
56,-57
63,-56
75,-53
82,-60
126,-53
83,-60
104,-61
60,-72
86,-55
69,-72
108,-62
96,-53
79,-54
90,-54
74,-57
59,-57
94,-68
101,-53
123,-52
81,-61
100,-61
89,-72
133,-81
105,-61
135,-73
84,-59
228,-77
99,-55
139,-72
144,-72
93,-61
127,-65
128,-64
129,-66
157,-72
151,-74
137,-79
160,-67
169,-73
140,-75
172,-76
178,-66
164,-57
158,-77
155,-72
156,-75
174,-70
184,-70
161,-73
134,-73
103,-68
170,-73
8,-53
7,-54
146,-58
9,-54
167,-86
34,-65
35,-77
43,-64
28,-66
166,-86
168,-86
4,-69
232,-82
6,-69
58,-78
102,-78
213,-80
148,-81
5,-68
26,-73
54,-75
70,-72
OFFSET,21880
36,-69
39,-70
44,-69
45,-69
47,-70
48,-70
97,-81
61,-61
62,-59
109,-57
98,-57
106,-56
64,-58
56,-58
63,-58
75,-56
82,-60
126,-47
83,-61
104,-62
60,-72
86,-54
69,-72
108,-70
96,-57
79,-57
90,-57
74,-57
59,-58
94,-59
101,-47
123,-47
81,-61
100,-70
89,-72
133,-81
105,-70
135,-73
84,-64
228,-62
99,-47
139,-72
144,-72
93,-59
127,-65
128,-67
129,-66
157,-72
151,-74
137,-79
160,-67
169,-66
140,-75
172,-83
178,-66
164,-61
158,-77
155,-72
156,-75
174,-70
184,-70
161,-73
134,-73
103,-63
170,-73
8,-53
7,-54
146,-60
9,-54
167,-86
34,-65
35,-77
43,-70
28,-66
166,-86
168,-86
4,-69
232,-82
6,-69
58,-78
102,-78
213,-80
148,-81
5,-68
26,-73
54,-75
70,-72
145,-81
OFFSET,23062
36,-63
39,-70
44,-65
45,-64
47,-70
48,-70
97,-71
61,-61
62,-62
109,-56
98,-58
106,-59
64,-58
56,-58
63,-59
75,-58
82,-60
126,-56
83,-59
104,-58
60,-68
86,-52
69,-72
108,-70
96,-54
79,-55
90,-54
74,-58
59,-58
94,-59
101,-55
123,-55
81,-61
100,-70
89,-72
133,-81
105,-70
135,-73
84,-57
228,-76
99,-58
139,-73
144,-72
93,-59
127,-65
128,-67
129,-66
157,-72
151,-77
137,-79
160,-67
169,-66
140,-75
172,-83
178,-66
164,-61
158,-77
155,-72
156,-75
174,-70
184,-70
161,-73
134,-73
103,-63
170,-73
8,-56
7,-57
146,-64
9,-57
167,-86
34,-65
35,-77
43,-69
28,-67
166,-86
168,-86
4,-69
232,-82
6,-69
58,-78
102,-71
213,-80
148,-81
5,-68
26,-73
54,-69
70,-72
145,-81
OFFSET,24236
36,-63
39,-70
44,-65
45,-64
47,-70
48,-70
97,-63
61,-59
62,-55
109,-54
98,-54
106,-53
64,-56
56,-56
63,-56
75,-58
82,-60
126,-52
83,-59
104,-58
60,-68
86,-58
69,-72
108,-62
96,-56
79,-56
90,-56
74,-58
59,-58
94,-73
101,-52
123,-52
81,-61
100,-63
89,-83
133,-84
105,-63
135,-66
84,-57
228,-76
99,-51
139,-65
144,-65
93,-72
127,-68
128,-66
129,-67
157,-72
151,-77
137,-79
160,-67
169,-63
140,-85
172,-86
178,-66
164,-61
158,-77
155,-72
156,-75
174,-70
184,-70
161,-73
134,-73
103,-63
170,-73
8,-60
7,-60
146,-62
9,-61
167,-86
34,-65
35,-77
43,-69
28,-67
166,-86
168,-86
4,-69
232,-82
6,-69
58,-73
102,-71
213,-80
148,-81
5,-70
26,-73
54,-67
70,-74
145,-81
17,-81
OFFSET,25544
36,-63
39,-61
44,-65
45,-64
47,-60
48,-61
97,-63
61,-59
62,-62
109,-60
98,-60
106,-59
64,-63
56,-62
63,-62
75,-56
82,-60
126,-49
83,-63
104,-58
60,-62
86,-62
69,-64
108,-67
96,-61
79,-62
90,-63
74,-58
59,-58
94,-73
101,-49
123,-48
81,-61
100,-63
89,-83
133,-84
105,-63
135,-68
84,-57
228,-76
99,-54
139,-65
144,-68
93,-72
127,-68
128,-66
129,-67
157,-72
151,-77
137,-79
160,-67
169,-78
140,-85
172,-86
178,-66
164,-61
158,-77
155,-72
156,-75
161,-73
134,-73
103,-75
170,-73
8,-60
7,-60
146,-65
9,-61
167,-86
34,-65
35,-77
43,-63
28,-62
166,-86
168,-86
4,-69
232,-82
6,-69
58,-73
102,-72
213,-80
148,-81
5,-70
26,-67
54,-67
70,-74
145,-81
17,-81
88,-79
38,-79
143,-75
49,-78
OFFSET,26731
36,-65
39,-68
44,-64
45,-64
47,-67
48,-68
97,-70
61,-72
62,-64
109,-57
98,-57
106,-58
64,-63
56,-62
63,-62
75,-66
82,-60
126,-50
83,-63
104,-60
60,-62
86,-61
69,-64
108,-76
96,-64
79,-64
90,-65
74,-60
59,-58
94,-73
101,-48
123,-50
81,-61
100,-74
89,-83
133,-80
105,-76
135,-68
84,-57
228,-78
99,-50
139,-78
144,-68
93,-68
127,-68
128,-66
129,-67
157,-72
151,-77
137,-79
160,-64
169,-78
140,-81
172,-86
164,-61
158,-77
155,-72
156,-75
161,-73
134,-81
103,-63
170,-73
8,-53
7,-54
146,-69
9,-53
167,-86
34,-65
35,-69
43,-63
28,-62
166,-86
168,-86
4,-69
232,-82
6,-69
58,-73
102,-67
213,-80
148,-81
5,-70
26,-67
54,-66
70,-74
145,-81
17,-91
88,-79
38,-79
143,-75
49,-78
233,-70
23,-74
184,-79
18,-89
OFFSET,27915
36,-65
39,-71
44,-64
45,-64
47,-70
48,-71
97,-70
61,-62
62,-65
109,-53
98,-52
106,-54
64,-63
56,-62
63,-62
75,-66
82,-65
126,-57
83,-63
104,-60
60,-64
86,-55
69,-64
108,-69
96,-56
79,-57
90,-56
74,-59
59,-57
94,-62
101,-48
123,-57
81,-61
100,-65
89,-81
133,-80
105,-70
135,-67
84,-57
228,-78
99,-50
139,-68
144,-70
93,-61
127,-69
128,-69
129,-70
157,-72
151,-77
137,-79
160,-64
169,-65
140,-83
172,-84
164,-61
155,-72
156,-75
161,-73
134,-81
103,-63
170,-73
8,-53
7,-54
146,-65
9,-53
167,-86
34,-65
35,-69
43,-63
28,-62
166,-86
168,-86
4,-69
232,-82
6,-69
58,-73
102,-67
213,-80
148,-81
5,-70
26,-67
54,-66
70,-74
145,-81
17,-91
88,-79
38,-79
143,-75
49,-78
233,-70
23,-74
184,-79
18,-89
OFFSET,29101
36,-65
39,-61
44,-64
45,-64
47,-60
48,-61
97,-66
61,-62
62,-65
109,-54
98,-55
106,-54
64,-65
56,-65
63,-64
75,-57
82,-65
126,-51
83,-63
104,-60
60,-67
86,-58
69,-68
108,-69
96,-56
79,-59
90,-56
74,-59
59,-59
94,-61
101,-52
123,-51
81,-61
100,-65
89,-81
133,-80
105,-70
135,-67
84,-57
228,-63
99,-54
139,-66
144,-70
93,-65
127,-69
128,-69
129,-70
157,-72
151,-77
137,-79
160,-64
169,-65
140,-83
172,-84
164,-66
155,-72
156,-75
161,-73
134,-81
103,-63
8,-56
7,-57
146,-65
9,-56
167,-86
34,-62
35,-69
43,-61
28,-61
166,-86
168,-86
4,-70
6,-70
58,-73
102,-67
213,-80
148,-81
5,-70
26,-67
54,-66
70,-74
145,-81
17,-91
88,-79
38,-79
143,-75
49,-78
233,-70
23,-74
184,-79
18,-89
51,-80
53,-83
OFFSET,30294
36,-63
39,-62
44,-64
45,-65
47,-63
48,-63
97,-59
61,-62
62,-66
109,-54
98,-55
106,-61
64,-63
56,-63
63,-64
75,-67
82,-63
126,-54
83,-62
104,-60
60,-67
86,-58
69,-68
108,-69
96,-57
79,-58
90,-58
74,-59
59,-64
94,-61
101,-56
123,-56
81,-61
100,-65
89,-82
133,-83
105,-70
135,-67
84,-61
228,-76
99,-55
139,-66
144,-70
93,-64
127,-69
128,-69
129,-70
157,-72
151,-77
137,-79
160,-70
169,-65
140,-83
172,-84
164,-66
155,-72
156,-75
161,-73
134,-81
103,-63
8,-58
7,-59
146,-79
9,-59
167,-86
34,-62
35,-69
43,-66
28,-65
166,-86
168,-86
4,-70
6,-70
58,-73
102,-67
213,-80
148,-81
5,-70
26,-67
54,-62
70,-74
145,-81
17,-91
88,-79
38,-79
143,-75
49,-78
233,-70
23,-74
184,-79
18,-89
51,-80
53,-83
OFFSET,31490
36,-61
39,-64
44,-61
45,-61
47,-64
48,-64
97,-59
61,-80
62,-61
109,-54
98,-55
106,-61
64,-63
56,-61
63,-60
75,-67
82,-62
126,-54
83,-62
104,-61
60,-66
86,-56
69,-67
108,-71
96,-57
79,-61
90,-60
74,-62
59,-64
94,-60
101,-56
123,-56
81,-61
100,-71
89,-82
133,-83
105,-70
135,-67
84,-61
228,-65
99,-55
139,-66
144,-70
93,-64
127,-69
128,-69
129,-70
157,-72
151,-77
137,-79
160,-71
169,-65
140,-83
172,-84
164,-71
156,-75
161,-73
134,-81
103,-63
8,-58
7,-60
146,-79
9,-60
34,-64
35,-73
43,-64
28,-63
4,-70
6,-70
58,-73
102,-71
5,-70
26,-69
54,-62
70,-74
145,-81
17,-91
88,-79
38,-79
143,-75
49,-78
233,-72
23,-74
184,-79
18,-89
51,-80
53,-83
107,-79
68,-85
OFFSET,32683
36,-65
39,-63
44,-65
45,-65
47,-64
48,-64
97,-72
61,-73
62,-61
109,-58
98,-57
106,-58
64,-65
56,-62
63,-63
75,-60
82,-62
126,-54
83,-62
104,-58
60,-63
86,-59
69,-64
108,-71
96,-58
79,-59
90,-58
74,-58
59,-64
94,-76
101,-56
123,-56
81,-74
100,-78
89,-82
133,-83
105,-70
135,-67
84,-67
228,-65
99,-55
139,-66
144,-70
93,-65
127,-71
128,-72
129,-71
151,-77
137,-79
160,-70
169,-65
140,-83
172,-84
164,-71
156,-75
161,-73
134,-80
103,-67
8,-55
7,-55
146,-79
9,-54
34,-64
35,-73
43,-64
28,-63
4,-70
6,-70
58,-71
102,-68
5,-70
26,-69
54,-62
70,-68
145,-81
17,-91
88,-79
38,-79
143,-75
49,-78
233,-72
23,-77
184,-79
18,-89
51,-88
53,-86
107,-80
68,-85
57,-77
178,-80
27,-84
OFFSET,33865
36,-61
39,-67
44,-59
45,-61
47,-67
48,-67
97,-73
61,-74
62,-66
109,-56
98,-56
106,-56
64,-63
56,-63
63,-62
75,-56
82,-62
126,-67
83,-62
104,-58
60,-66
86,-59
69,-64
108,-65
96,-58
79,-59
90,-59
74,-57
59,-64
94,-75
101,-67
123,-67
81,-65
100,-78
89,-80
133,-83
105,-69
135,-71
84,-67
228,-76
99,-66
139,-73
144,-74
93,-68
127,-71
128,-70
129,-71
151,-77
160,-70
169,-65
140,-80
172,-84
164,-71
156,-75
161,-73
134,-80
103,-61
8,-55
7,-55
146,-79
9,-55
34,-64
35,-73
43,-64
28,-63
4,-70
6,-70
58,-71
102,-68
5,-70
26,-69
54,-69
70,-68
145,-81
17,-91
88,-79
38,-79
143,-75
49,-78
233,-72
23,-77
184,-79
18,-89
51,-88
53,-86
107,-80
68,-85
57,-77
178,-80
27,-84
OFFSET,35061
36,-61
39,-61
44,-63
45,-62
47,-60
48,-60
97,-61
61,-63
62,-62
109,-56
98,-57
106,-57
64,-63
56,-63
63,-63
75,-58
82,-62
126,-67
83,-62
104,-58
60,-62
86,-65
69,-60
108,-66
96,-58
79,-59
90,-59
74,-66
59,-64
94,-75
101,-67
123,-67
81,-65
100,-65
89,-80
133,-86
105,-71
135,-71
84,-67
228,-76
99,-66
139,-73
144,-74
93,-68
127,-71
128,-70
129,-71
151,-77
160,-70
169,-65
140,-80
172,-84
164,-71
134,-80
103,-60
8,-56
7,-55
146,-79
9,-55
34,-64
35,-73
43,-64
28,-63
4,-70
6,-70
58,-71
102,-68
5,-69
26,-69
54,-65
70,-68
145,-81
17,-91
88,-83
38,-79
143,-75
49,-78
233,-72
23,-77
184,-79
18,-89
51,-88
53,-86
107,-78
68,-85
57,-77
178,-80
27,-73
OFFSET,36239
36,-60
39,-52
44,-62
45,-61
47,-53
48,-53
97,-61
61,-62
62,-62
109,-56
98,-57
106,-56
64,-63
56,-63
63,-63
75,-64
82,-62
126,-67
83,-62
104,-58
60,-62
86,-57
69,-64
108,-68
96,-57
79,-56
90,-56
74,-66
59,-64
94,-63
101,-67
123,-67
81,-65
100,-68
89,-80
133,-86
105,-68
135,-71
84,-67
228,-76
99,-66
139,-73
144,-74
93,-68
127,-71
128,-70
129,-71
151,-77
160,-70
169,-65
140,-80
172,-84
164,-71
134,-80
103,-60
8,-54
7,-54
146,-79
9,-52
34,-64
35,-73
43,-64
28,-63
4,-70
6,-70
58,-71
102,-68
5,-70
26,-69
54,-65
70,-68
17,-91
88,-83
38,-77
143,-75
49,-78
233,-72
23,-77
184,-79
18,-89
51,-88
53,-86
107,-78
68,-85
57,-77
178,-80
27,-73
OFFSET,37429
36,-60
39,-58
44,-62
45,-61
47,-58
48,-56
97,-81
61,-62
62,-63
109,-56
98,-56
106,-55
64,-64
56,-63
63,-63
75,-64
82,-62
126,-67
83,-62
104,-61
60,-62
86,-59
69,-61
108,-68
96,-60
79,-60
90,-60
74,-63
59,-63
94,-63
101,-67
123,-67
81,-65
100,-74
89,-80
133,-86
105,-68
135,-71
84,-66
228,-76
99,-66
139,-73
144,-74
93,-68
127,-71
128,-70
129,-71
160,-80
169,-70
140,-80
172,-84
164,-71
134,-80
103,-63
8,-52
7,-52
146,-82
9,-54
34,-64
35,-73
43,-64
28,-63
4,-69
6,-68
58,-71
102,-67
5,-69
26,-67
54,-69
70,-68
17,-91
88,-83
38,-81
143,-75
49,-78
233,-72
23,-77
184,-79
18,-89
51,-88
53,-86
107,-78
68,-85
57,-77
178,-80
27,-73
42,-81
OFFSET,38623
36,-62
39,-47
44,-61
45,-60
47,-48
48,-48
97,-81
61,-64
62,-63
109,-56
98,-56
106,-55
64,-64
56,-63
63,-63
75,-64
82,-62
126,-81
83,-62
104,-61
60,-65
86,-56
69,-61
108,-70
96,-57
79,-56
90,-57
74,-63
59,-63
94,-63
101,-66
123,-66
81,-65
100,-70
89,-74
133,-86
105,-70
135,-71
84,-66
228,-76
99,-66
139,-73
144,-74
93,-66
127,-71
128,-70
129,-71
160,-80
169,-70
140,-77
172,-84
164,-71
134,-80
103,-67
8,-53
7,-54
146,-82
9,-54
34,-63
35,-73
43,-63
28,-64
4,-69
6,-68
58,-71
